x, y
1.4774354846427924, 0.13090418353576247
2.571761509209699, 0.05263157894736842
2.7183345730892947, 0.03778677462887989
3.151341628735263, 0.03778677462887989
3.4884128986162133, 0.02564102564102564
3.7733769358975575, 0.024291497975708502
4.00689927457154, 0.02294197031039136
4.274572407378673, 0.021592442645074223
4.560126924547398, 0.021592442645074223
4.8872797799537135, 0.018893387314439944
5.262153232475788, 0.010796221322537112
