u, fr
0.261367603176462, 0.9932432432432433
0.3496478746273622, 0.9702702702702704
0.41290252873452765, 0.9364864864864866
0.5298738872573149, 0.8824324324324325
0.6462957408369242, 0.745945945945946
0.6990908224225028, 0.518918918918919
0.9526575428774788, 0.21216216216216216
1.1250024296339598, 0.17297297297297298
1.52598636088759, 0.11891891891891893
2.177780185797237, 0.08243243243243244
2.6933380872765658, 0.051351351351351354
