u, fr
0.23212730421263938, 0.9458333333333334
0.33785910882615006, 0.9111111111111111
0.5184818312107764, 0.6847222222222222
0.6255157430142073, 0.3236111111111111
0.6723357536499338, 0.31527777777777777
0.8676588628468687, 0.11527777777777778
1.4106695349712461, 0.0763888888888889
2.103216656579815, 0.0763888888888889
2.5619369831660728, 0.061111111111111116
3.135759435398127, 0.03194444444444445
3.9505377611223063, 0.04166666666666667
4.564068375886975, 0.02638888888888889
